traces/trace_000.txt	0.000000
traces/trace_001.txt	0.000000
traces/trace_002.txt	0.000000
traces/trace_003.txt	0.000000
traces/trace_004.txt	0.400000
traces/trace_005.txt	0.000000
traces/trace_006.txt	0.000000
traces/trace_007.txt	0.000000
traces/trace_008.txt	0.000000
traces/trace_009.txt	0.000000
traces/trace_010.txt	0.000000
traces/trace_011.txt	0.400000
traces/trace_012.txt	0.000000
traces/trace_013.txt	0.000000
traces/trace_014.txt	0.700000
traces/trace_015.txt	0.000000
traces/trace_016.txt	0.000000
traces/trace_017.txt	0.400000
traces/trace_018.txt	0.000000
traces/trace_019.txt	0.000000
traces/trace_020.txt	0.000000
traces/trace_021.txt	0.000000
traces/trace_022.txt	0.000000
traces/trace_023.txt	0.400000
traces/trace_024.txt	0.000000
traces/trace_025.txt	0.000000
traces/trace_026.txt	0.000000
traces/trace_027.txt	0.000000
traces/trace_028.txt	0.000000
traces/trace_029.txt	0.000000
traces/trace_030.txt	0.000000
traces/trace_031.txt	0.000000
traces/trace_032.txt	0.000000
traces/trace_033.txt	0.000000
traces/trace_034.txt	0.000000
traces/trace_035.txt	0.000000
traces/trace_036.txt	0.000000
traces/trace_037.txt	0.400000
traces/trace_038.txt	0.400000
traces/trace_039.txt	0.000000
traces/trace_040.txt	0.000000
traces/trace_041.txt	0.000000
traces/trace_042.txt	0.000000
traces/trace_043.txt	0.000000
traces/trace_044.txt	0.000000
traces/trace_045.txt	0.000000
traces/trace_046.txt	0.000000
traces/trace_047.txt	0.000000
traces/trace_048.txt	0.000000
traces/trace_049.txt	0.000000
traces/trace_050.txt	0.000000
traces/trace_051.txt	0.400000
traces/trace_052.txt	0.000000
traces/trace_053.txt	0.000000
traces/trace_054.txt	0.000000
traces/trace_055.txt	0.000000
traces/trace_056.txt	0.000000
traces/trace_057.txt	0.000000
traces/trace_058.txt	0.000000
traces/trace_059.txt	0.000000
traces/trace_060.txt	0.000000
traces/trace_061.txt	0.000000
traces/trace_062.txt	0.000000
traces/trace_063.txt	0.000000
traces/trace_064.txt	0.000000
traces/trace_065.txt	0.000000
traces/trace_066.txt	0.000000
traces/trace_067.txt	0.000000
traces/trace_068.txt	0.000000
traces/trace_069.txt	0.000000
traces/trace_070.txt	0.000000
traces/trace_071.txt	0.000000
